X,Y,OBJECTID,BSID,LNG,LAT,X_COORD,Y_COORD,STATUS,ROUTES,STOPNAME,DIR,GPS_YEAR,GPS_DATE,DISTANCE_FROM_STREET,BETWEEN_STREET_DISTANCE,Z_ELEVATION,DISTRICT,CITY,PARCEL_ID_NUMBER,POSTAL,PID,COUNTY,LOCATION,TEAMBOUNDARY,PICTURE,SE_ANNO_CAD_DATA,CORNER,RUNBOARD,COMMENTS,ON_STREET,AT_STREET,BETWEEN_STREET,STATION_ID,HUBABBR,HUBNAME,SBOARDS,STOPNAME_BSID
-11686670.1898,4832596.4217,7924179,16327,-104.98313442,39.77013884,3145290.79647,1705816.78547,active,8,Platte Employee Lot (Ar),SW,2020,2020/09/24 00:00:00+00,2828,,0,C,Denver,0227500063000,80216,-1,Denver,F,West,,,W,,RINGSBY - SW FROM WASHINGTON,*Platte Division,,,,,,0,Platte Employee Lot (Ar) (Stop No. 16327)
-11689837.9607,4814079.0419,7924180,25360,-105.011591,39.642165,3137542.35641243,1659156.85651236,active,51,2000 Block W Oxford Ave,E,2002,2002/03/01 00:00:00+00,900,950,0,D,Sheridan,,80110,0,Arapahoe,M,West,,,,,ENGLEWOOD GOLF COURSE,W Oxford Av,S Clay St,,,,,0,2000 Block W Oxford Ave (Stop No. 25360)
-11719271.628,4867297.8098,7924181,17892,-105.275998,40.009321,3062752.34431368,1792612.64954572,active,"225, 204, DASH, GS, SKIP, AB",Broadway & Pleasant St,NW,2002,2002/03/01 00:00:00+00,50,,0,O,Boulder,,80309,0,Boulder,N,North,,,SE,,RTD CLEANS BLDR MAINTAINS,Broadway,Pleasant St,,,,,1,Broadway & Pleasant St (Stop No. 17892)
-11682113.9344,4819567.0172,7924182,12625,-104.94220488,39.68011723,3156997.28401,1673093.54319,active,21,Buchtel Blvd & S Colorado Blvd,E,2015,2015/08/19 00:00:00+00,320,,0,D,Denver,,80210,-1,Denver,N,East,,,,,MAY 2015,Buchtel Blvd S,S Monroe St,,,,,0,Buchtel Blvd & S Colorado Blvd (Stop No. 12625)
-11687935.156,4853190.1501,7924183,18679,-104.99449777,39.91218348,3141808.67101,1757542.49168,active,"120X, 122X",Wagon Road PnR  {1203},W,2014,2014/01/10 00:00:00+00,75,,999,J,Westminster,0171903202016,80234,53,Adams,A,North,http://gadget/busstops/shelterphotos/18679.jpg,, ,,120TH & HURON,W 120th Ave,Huron St,,75,Wagn,Wagon Road,1,Wagon Road PnR  {1203} (Stop No. 18679)
-11714458.1574,4864035.3613,7924184,22566,-105.23275787,39.98686986,3074889.74399,1784466.32262,active,"206, DASH",US 36 & Table Mesa Station Gate D,NE,2013,2013/05/28 00:00:00+00,75,,999,O,Boulder,,80303,47,Boulder,N,North,,,S,,APRIL 2013,Table Mesa Dr,Foothills Pkwy,,,,Table Mesa,0,US 36 & Table Mesa Station Gate D (Stop No. 22566)
-11690122.9957,4799159.0505,7924185,24970,-105.0141515,39.53888016,3137022.494,1621531.99091,active,402L,Highlands Ranch Pkwy & Foothills Canyon Blvd,W,2010,2010/09/24 00:00:00+00,100,,0,H,Highlands Ranch,222909199001,80129,-1,Douglas,F,West,,,NW,,AUGUST 2010,Highlands Ranch Pkwy,Foothills Canyon Blvd,,,,,0,Highlands Ranch Pkwy & Foothills Canyon Blvd (Stop No. 24970)
-11681941.179,4834519.1153,7924186,13073,-104.940653,39.783413,3157202.39732243,1710722.85816425,active,"41L, 44, 49, 37",Colorado Blvd & 48th Ave,S,2002,2002/03/01 00:00:00+00,75,,0,B,Denver,,80216,0,Denver,F,East,,,SW,,,Colorado Blvd,E 48th Ave,,,,,0,Colorado Blvd & 48th Ave (Stop No. 13073)
-11681931.1604,4824681.8206,7924187,13088,-104.940563,39.71547,3157380.0999373,1685973.86479537,active,40,S Colorado Blvd & Bayaud Ave,N,2002,2002/03/01 00:00:00+00,90,,0,A,Denver,,80246,0,Denver,F,East,,,NE,,,S Colorado Blvd,E Bayaud Av,,,,,0,S Colorado Blvd & Bayaud Ave (Stop No. 13088)
-11686355.2203,4815678.1738,7924188,14180,-104.980305,39.653226,3146329.76114199,1663234.72339804,active,"12, 35",Hampden Ave & S Pearl St,W,2002,2002/03/01 00:00:00+00,165,,0,D,Englewood,1971-34-4-00-051,80113,0,Arapahoe,F,East,,,NW,,,E Hampden Av,S Washington St,,,,,0,Hampden Ave & S Pearl St (Stop No. 14180)
-11705117.1235,4821450.9777,7924189,12129,-105.148846,39.693141,3098818.01125522,1677546.61093379,active,21,W Alameda Pkwy & W Green Mountain Dr {1304},SW,2002,2002/03/01 00:00:00+00,65,,0,M,Lakewood,ROW,80228,0,Jefferson,F,West,,,NW,,,W Alameda Pkwy,W Green Mountain Dr,,,,,0,W Alameda Pkwy & W Green Mountain Dr {1304} (Stop No. 12129)
-11694463.0124,4818982.5941,7924190,16580,-105.0531385,39.67607661,3125781.37486,1671449.0745,active,51,S Sheridan Blvd & W Warren Ave,N,2010,2010/10/18 00:00:00+00,125,,0,D,Denver,,80219,-1,Denver,F,West,,,NE,,AUGUST 2010,S Sheridan Blvd,W Warren Av,,,,,0,S Sheridan Blvd & W Warren Ave (Stop No. 16580)
-11686587.5454,4819330.7863,7924191,13602,-104.982392,39.678484,3145689.71345029,1672431.68346314,active,21,Evans Ave & S Logan St,E,2002,2002/03/01 00:00:00+00,112,,0,D,Denver,,80210,0,Denver,F,East,,,SE,,,E Evans Av,S Logan St,,,,,0,Evans Ave & S Logan St (Stop No. 13602)
-11681810.8041,4853420.6572,7924192,22715,-104.93948179,39.91377173,3157238.56321,1758211.62147,active,"93L, 120L",120th Ave & Colorado Blvd,E,2010,2010/07/07 00:00:00+00,75,,0,K,Thornton,,80233,-1,Adams,F,North,http://gadget/busstops/shelterphotos/22715.jpg,,SE,,MAY 2010,E 120th Ave,Colorado Blvd,,,,,0,120th Ave & Colorado Blvd (Stop No. 22715)
-11696719.726,4849461.2024,7924193,34425,-105.07341091,39.88648495,3119715.28638,1748067.26456,active,"114, 104",US 36 & Church Ranch Station Gate C,SW,2014,2014/12/19 00:00:00+00,225,,0,J,Westminster,,80021,-1,Jefferson,F,North,,,NW,Future,JAN15,church ranch blvd,hwy 36,,,,,,US 36 & Church Ranch Station Gate C (Stop No. 34425)
-11668328.1401,4859768.7204,7924194,24526,-104.818365,39.957497,3191094.57697041,1774372.45554127,active,"120L, 145X, 520",Sable Blvd & 144th Ave {1201},S,2002,2002/03/01 00:00:00+00,75,,0,K,Brighton,,80601,0,Adams,F,North,,,SW,,,Sable Blvd,E 144th Av,,,,,0,Sable Blvd & 144th Ave {1201} (Stop No. 24526)
-11694013.7067,4837480.6456,7924195,34528,-105.04910231,39.80385456,3126686.44441967,1717999.67296216,active,51,60th & Sheridan-Arvada Gold Strike Station Gate B,E,2015,2015/05/07 00:00:00+00,75,,999,L,Arvada,,80003,224,Adams,A,North,,,,Future,,Sheridan Blvd Station,Gate B,,,,Sheridan Blvd Station,,60th & Sheridan-Arvada Gold Strike Station Gate B (Stop No. 34528)
-11688795.2289,4830355.7294,7924196,34328,-105.00222394,39.75466603,3139955.67475,1700150.59138,active,"104X, 10, LX, LD",Union Station Gate B9,NW,2018,2018/03/26 00:00:00+00,75,,999,C,Denver,,80202,89,Denver,A,West,,,,Future,MAY 2014,Union Station,Gate 9,,6,Union,Union Station Transit Center,,Union Station Gate B9 (Stop No. 34328)
-11721280.8285,4824003.7039,7924197,20352,-105.294047,39.710784,3057942.62053007,1683848.01634434,active,EV,Genesee PnR,E,2002,2002/03/01 00:00:00+00,75,,999,L,Golden,ROW,80401,19,Jefferson,F,West,,,SE,,HWY 40 & I-70 EXIT 254,Mt Vernon canyon Rd,Genesee Mountain Rd,,,,Genesee Park,0,Genesee PnR (Stop No. 20352)
-11686073.4746,4850959.5274,7924198,17225,-104.977774,39.896812,3146532.33339713,1751969.4062964,active,7,Washington St & Muriel Dr  {1203},S,2002,2002/03/01 00:00:00+00,140,,0,K,Northglenn,,80233,0,Adams,F,North,,,SW,,,Washington St,Muriel Dr,,,,,0,Washington St & Muriel Dr  {1203} (Stop No. 17225)
-11702791.2174,4892318.6445,7924199,15634,-105.127952,40.181261,3103969.50496164,1855390.01886187,active,326,Mountain View Ave & Frontier Dr {1103},E,2002,2002/03/01 00:00:00+00,75,,0,I,Longmont,,80501,0,Boulder,N,North,,,SW,,,Mountain View Av,Frontier Dr,,,,,0,Mountain View Ave & Frontier Dr {1103} (Stop No. 15634)
-11702893.1873,4892337.2955,7924200,15648,-105.128868,40.181389,3103713.33796811,1855435.60684055,active,326,Mountain View Ave & Stuart St {1103},W,2002,2002/03/01 00:00:00+00,75,,0,I,Longmont,,80501,0,Boulder,F,North,,,NW,,,Mountain View Av,Stuart St,,,,,0,Mountain View Ave & Stuart St {1103} (Stop No. 15648)
-11666055.6804,4807279.4247,7924201,25559,-104.79795118,39.59511319,3197837.55085,1642412.77065,active,"153, 169, 483",Arapahoe Rd & S Parker Rd,W,2016,2016/10/06 00:00:00+00,290,,0,G,Aurora,,80016,-1,Arapahoe,N,East,,,NE,,AUGUST 2011,E Arapahoe Rd,S Parker Rd,,,,,0,Arapahoe Rd & S Parker Rd (Stop No. 25559)
-11669535.9094,4828291.7465,7924202,25561,-104.82921457,39.74041034,3188636.89512,1695270.66583,active,"20, 10, 15, FF",Colfax Ave & Fitzsimons Pkwy,W,2017,2017/02/24 00:00:00+00,1200,,999,B,Aurora,,80045,232,Adams,F,East,,,,,JANUARY 2017,E Colfax Av,Fitzsimons Pkwy,,,,Colfax Station,0,Colfax Ave & Fitzsimons Pkwy (Stop No. 25561)
-11687020.1299,4815881.3193,7924203,25562,-104.986278,39.654631,3144645.07626375,1663736.93192656,active,"12, 35",S Lincoln St & Girard Ave,N,2004,2004/05/01 00:00:00+00,75,,0,D,Englewood,1971-34-4-29-002,80113,0,Arapahoe,F,East,,,NE,,,Lincoln St,W Hampden Av,,,,,0,S Lincoln St & Girard Ave (Stop No. 25562)
-11664120.9294,4849313.0907,7924204,25563,-104.780571,39.885464,3201897.61720255,1748213.70571269,active,"104X, 104L",104th Ave & Reunion Pkwy,E,2003,2003/05/01 00:00:00+00,75,,0,K,Commerce City,,80022,0,Adams,F,North,,,SE,,,E 104th Ave,Reunion Pkwy,,,,,0,104th Ave & Reunion Pkwy (Stop No. 25563)
-11664217.6687,4849348.6307,7924205,25564,-104.78144,39.885709,3201653.04374514,1748301.02379188,active,"104X, 104L",104th Ave & Reunion Pkwy,W,2003,2003/05/01 00:00:00+00,75,,0,K,Commerce City,,80022,0,Adams,F,North,,,NW,,,E 104th Ave,Reunion Pkwy,,,,,0,104th Ave & Reunion Pkwy (Stop No. 25564)
-11666338.7481,4812185.8852,7924206,19822,-104.800494,39.629068,3197025.76545169,1654775.01249138,active,135,Smoky Hill Rd & S Laredo St,SE,2002,2002/03/01 00:00:00+00,75,,0,G,Aurora,,80015,0,Arapahoe,F,East,,,SE,,,Smoky Hill Rd,S Laredo St,,,,,0,Smoky Hill Rd & S Laredo St (Stop No. 19822)
-11665749.1956,4811914.0195,7924207,19824,-104.79519798,39.627187,3198522.75032,1654101.39859,active,"135, 169L",Smoky Hill Rd & Pheasant Run Pkwy,SE,2018,2018/01/29 00:00:00+00,200,,0,F,Aurora,2073-08-4-20-002,80015,-1,Arapahoe,F,East,,,SE,,JANUARY 2018,Smoky Hill Rd,Pheasant Run Pkwy,,,,,0,Smoky Hill Rd & Pheasant Run Pkwy (Stop No. 19824)
-11681983.3728,4849250.5613,7924208,23480,-104.941032,39.885033,3156868.11326745,1747739.85809381,active,"104L, 104",104th Ave & Colorado Blvd {1203},W,2002,2002/03/01 00:00:00+00,200,,0,K,Thornton,,80233,0,Adams,F,North,,,NW,,,E 104th Ave,Colorado Blvd,,,,,0,104th Ave & Colorado Blvd {1203} (Stop No. 23480)
-11687121.8842,4828433.8359,7924209,23485,-104.98719206,39.74139185,3144209.31669,1695338.78744,active,MALL,Civic Center Mall Loop,NW,2016,2016/06/03 00:00:00+00,75,,999,B,Denver,,80202,82,Denver,A,East,,,,,CCS LOOP TURNAROUND,*Ccs,,,2,CCS,Civic Center Station,0,Civic Center Mall Loop (Stop No. 23485)
-11665351.7886,4813684.9724,7924210,23486,-104.791628,39.639439,3199493.49333761,1658571.94170222,active,"169, 139, 169L",S Buckley Rd & Quincy Ave,S,2002,2002/03/01 00:00:00+00,100,,0,F,Aurora,,80013,0,Arapahoe,N,East,,,NW,,,S Buckley Rd,E Quincy Ave,,,,,0,S Buckley Rd & Quincy Ave (Stop No. 23486)
-11681991.8227,4849202.5098,7924211,23499,-104.9411079,39.88470177,3156847.55489,1747619.06487,active,"104L, 104",104th Ave & Colorado Blvd {1203},E,2009,2009/10/26 00:00:00+00,185,,0,K,Thornton,,80229,0,Adams,N,North,,,SW,,,E 104th Ave,Colorado Blvd,,,,,0,104th Ave & Colorado Blvd {1203} (Stop No. 23499)
-11694031.5915,4833534.4132,7924212,11201,-105.049263,39.776615,3126690.52722699,1708076.8559031,active,44,W 44th Ave & Xavier St,W,2002,2002/03/01 00:00:00+00,150,,0,C,Denver,,80212,0,Denver,N,West,,,NE,,BY ALLEY,W 44th Av,Xavier St,,,,,0,W 44th Ave & Xavier St (Stop No. 11201)
-11697672.1883,4843605.616,7924213,17097,-105.081967,39.846111,3117381.85314538,1733348.56067278,active,76,Wadsworth Blvd & Pomona Dr,S,2002,2002/03/01 00:00:00+00,325,,0,J,Arvada,ROW,80005,0,Jefferson,M,North,,,,,,Wadsworth Blvd,Pomona Dr S,,,,,0,Wadsworth Blvd & Pomona Dr (Stop No. 17097)
-11687168.1873,4820870.8716,7924214,12521,-104.987608,39.689131,3144199.72151158,1676301.59319335,active,0,S Broadway & W Florida Ave,S,2002,2002/03/01 00:00:00+00,65,,0,D,Denver,,80223,0,Denver,F,East,,,SW,,,S Broadway,W Florida Av,,,,,0,S Broadway & W Florida Ave (Stop No. 12521)
-11702062.5,4887207.0263,7924215,23350,-105.12140581,40.14616991,3105852.12006,1842612.74424,active,323,S Sunset St & Sunset Pl {1103},N,2009,2009/09/10 00:00:00+00,90,,0,I,Longmont,,80501,0,Boulder,N,North,,,SE,,BETWEEN MIDDLE SCH AND CDC SCHOOL,Sunset St,Sunset Pl,,,,,0,S Sunset St & Sunset Pl {1103} (Stop No. 23350)
-11691340.2784,4834111.0857,7924216,13725,-105.02508652,39.7805962,3133478.26963,1709561.70467,active,31,Federal Blvd & W 46th Ave,N,2009,2009/03/03 00:00:00+00,125,,0,C,Denver,,80211,0,Denver,F,West,,,NE,,,Federal Blvd,W 46th Av,,,,,0,Federal Blvd & W 46th Ave (Stop No. 13725)
-11660985.2479,4863233.5145,7924217,33412,-104.7524027,39.98135064,3209515.02533,1783207.57049,active,520,50th Ave & Mt Massive Dr {1201},S,2009,2009/03/18 00:00:00+00,40,,0,K,Brighton,,80601,0,Adams,F,North,,,SW,,,50th Ave,Mt Massive Dr,,,,,0,50th Ave & Mt Massive Dr {1201} (Stop No. 33412)
-11660969.0452,4862968.9755,7924218,33413,-104.75225712,39.9795297,3209561.28231,1782544.55163,active,520,S 50th Ave & Southern St {1201},S,2009,2009/03/18 00:00:00+00,25,,0,K,Brighton,,80601,0,Adams,F,North,,,SW,,,50th Ave,Southern St,,,,,0,S 50th Ave & Southern St {1201} (Stop No. 33413)
-11660965.656,4863980.2376,7924219,33411,-104.75222666,39.98649042,3209548.9448,1785080.36201,active,520,50th Ave & Bridge St {1201},N,2009,2009/03/18 00:00:00+00,140,,0,K,Brighton,,80601,0,Adams,N,North,,,SE,,,50th Ave,Bridge St,,,,,0,50th Ave & Bridge St {1201} (Stop No. 33411)
-11696495.8018,4810418.6369,7924220,33415,-105.0713994,39.6168398,3120743.1858,1649847.12451,active,59,W Grant Ranch Blvd & W Dorado Dr W,W,2009,2009/03/18 00:00:00+00,30,,0,D,Denver,,80123,0,Denver,N,West,,,NW,,,Grant Ranch Blvd,Dorado Dr W,,,,,0,W Grant Ranch Blvd & W Dorado Dr W (Stop No. 33415)
-11696436.5196,4853470.1227,7924221,26040,-105.07086681,39.91411256,3120381.69814,1758135.03305,active,120,W 120th Ave & Main St {1104},E,2009,2009/04/29 00:00:00+00,225,,0,J,Broomfield,CNTY_BRMF,80020,0,Broomfield,F,North,,,SE,,,W 120th Ave,Main St,,,,,0,W 120th Ave & Main St {1104} (Stop No. 26040)
-11660511.1532,4833197.0986,7924222,33439,-104.74814385,39.77428614,3211332.81732,1707788.73897,active,42,42nd Ave & Jericho St,E,2009,2009/04/29 00:00:00+00,350,,0,B,Denver,,80249,0,Denver,F,East,,,SE,,,42nd Ave,Jericho St,,,,,0,42nd Ave & Jericho St (Stop No. 33439)
-11661265.1821,4834527.1335,7924223,33440,-104.75491738,39.78346834,3209401.51354,1711117.7782,active,45,Himalaya Rd & Green Valley Ranch Blvd,N,2009,2009/04/29 00:00:00+00,135,,0,B,Denver,,80249,0,Denver,F,East,,,NW,,EXCESSIVE DISTANCE OK,Himalaya Rd,Green Valley Ranch Blvd,,,,,0,Himalaya Rd & Green Valley Ranch Blvd (Stop No. 33440)
-11659374.7921,4834268.4917,7924224,33443,-104.73793573,39.78168284,3214179.46269,1710506.9776,active,42,Green Valley Ranch Blvd & Orleans St,E,2009,2009/04/29 00:00:00+00,350,150,0,B,Denver,,80249,0,Denver,M,East,,, ,,99019,Green Valley Ranch Blvd,Odessa St,,,,,0,Green Valley Ranch Blvd & Orleans St (Stop No. 33443)
-11662046.0659,4835575.7631,7924225,33445,-104.76193219,39.79070692,3207408.66078,1713738.4362,active,45,Dunkirk St & Dunkirk Way,NW,2009,2009/04/29 00:00:00+00,45,,0,B,Denver,,80249,0,Denver,N,East,,,SE,,,N Dunkirk St,Dunkirk Way,,,,,0,Dunkirk St & Dunkirk Way (Stop No. 33445)
-11660644.7388,4833177.5829,7924226,33455,-104.74934387,39.77415139,3210995.9276,1707736.864,active,42,42nd Ave & Jericho St,W,2009,2009/04/29 00:00:00+00,5,,0,B,Denver,,80249,0,Denver,A,East,,, ,,,42nd Ave,Jericho St,,,,,0,42nd Ave & Jericho St (Stop No. 33455)
-11661734.5596,4835299.3049,7924227,33444,-104.75913389,39.78879864,3208200.67852,1713049.71989,active,45,Himalaya Rd & 50th Ave,N,2009,2009/04/29 00:00:00+00,5,,0,B,Denver,,80249,0,Denver,A,East,,, ,,,Himalaya Rd,50th Ave,,,,,0,Himalaya Rd & 50th Ave (Stop No. 33444)
-11685828.9047,4829617.0981,7924228,10558,-104.97557703,39.74956473,3147458.41708,1698334.52033,active,"28, 32",22nd Ave & Emerson St,W,2016,2016/02/16 00:00:00+00,50,,0,B,Denver,,80205,-1,Denver,N,East,,,NE,,MAY 2010,E 22nd Ave,Emerson St,,,,,0,22nd Ave & Emerson St (Stop No. 10558)
-11661931.8314,4833503.1299,7924229,19661,-104.760906,39.776399,3207739.4316318,1708528.93536353,active,42,45th Ave & Ensenada St,W,2002,2002/03/01 00:00:00+00,90,,0,B,Denver,,80249,0,Denver,F,East,,,NW,,P.L.,E 45th Av,Ensenada St,,,,,0,45th Ave & Ensenada St (Stop No. 19661)
-11697627.213,4829261.8335,7924230,16949,-105.081563,39.747111,3117661.40093039,1697286.05882538,active,76,Wadsworth Blvd & W 20th Ave,S,2002,2002/03/01 00:00:00+00,125,,0,M,Lakewood,ROW,80214,0,Jefferson,F,West,,,SW,,,Wadsworth Blvd,W 20th Ave,,,,,0,Wadsworth Blvd & W 20th Ave (Stop No. 16949)
-11697597.378,4829848.5076,7924231,16950,-105.081295,39.751163,3117729.95714255,1698762.4134508,active,76,Wadsworth Blvd & W 23rd Ave,N,2002,2002/03/01 00:00:00+00,125,,0,M,Lakewood,ROW,80214,0,Jefferson,F,West,,,NE,,,Wadsworth Blvd,W 23rd Av,,,,,0,Wadsworth Blvd & W 23rd Ave (Stop No. 16950)
-11697603.5033,4830433.1915,7924232,16951,-105.08135,39.755201,3117707.7140566,1700233.25207004,active,"28, 76",Wadsworth Blvd & W 26th Ave,N,2002,2002/03/01 00:00:00+00,90,,0,M,Wheat Ridge,ROW,80033,0,Jefferson,F,West,,,NE,,,Wadsworth Blvd,W 26th Av,,,,,0,Wadsworth Blvd & W 26th Ave (Stop No. 16951)
-11697607.5112,4830952.3104,7924233,16953,-105.081386,39.758786,3117691.57481621,1701539.10425056,active,76,Wadsworth Blvd & W 29th Ave,N,2002,2002/03/01 00:00:00+00,75,,0,M,Wheat Ridge,ROW,80033,0,Jefferson,F,West,,,NE,,ADPTD OLINGERS MORT,Wadsworth Blvd,W 29th Av,,,,,0,Wadsworth Blvd & W 29th Ave (Stop No. 16953)
-11674685.561,4823673.2379,7924234,13338,-104.87547469,39.70850023,3175707.83994,1683554.39539,active,3,S Dayton St & Alameda Ave,S,2011,2011/04/28 00:00:00+00,125,,0,E,Denver,,80247,-1,Denver,F,East,,,SW,,JANUARY 2011,S Dayton St,E Alameda Av,,,,,0,S Dayton St & Alameda Ave (Stop No. 13338)
-11689207.4527,4845170.1933,7924235,20754,-105.005927,39.856901,3138711.98406415,1737386.32059482,active,"19, 92",Pecos St & W 88th Ave {1110},N,2002,2002/03/01 00:00:00+00,200,,0,J,Thornton,0171921400011,80260,0,Adams,F,North,,,NE,,,Pecos St,W 88th Av,,,,,0,Pecos St & W 88th Ave {1110} (Stop No. 20754)
-11689125.8544,4845060.709,7924236,20755,-105.005194,39.856146,3138919.27125728,1737112.409242,active,92,W 88th Ave & Osage St {1110},E,2002,2002/03/01 00:00:00+00,20,,0,J,Thornton,,80260,0,Adams,N,North,,,SW,,,W 88th Av,Osage St,,,,,0,W 88th Ave & Osage St {1110} (Stop No. 20755)
-11684471.2509,4840980.9014,7924237,14465,-104.963381,39.828006,3150718.90070459,1726928.29712207,active,72,2000 Block Hwy 224,SW,2010,2010/03/15 00:00:00+00,1250,,0,K,Welby,0171935402001,80229,0,Adams,M,North,,,,,NAPA CENTER,State Hwy 224,York St,,,,,0,2000 Block Hwy 224 (Stop No. 14465)
-11683439.4302,4841294.8744,7924238,14466,-104.954112,39.830172,3153317.49037773,1727732.8269825,active,72,Hwy 224 & Clayton St,NE,2003,2003/05/01 00:00:00+00,100,,0,K,Welby,,80229,0,Adams,F,North,,,NW,,,State Hwy 224,Clayton St,,,,,0,Hwy 224 & Clayton St (Stop No. 14466)
-11683504.108,4841294.8744,7924239,14467,-104.954693,39.830172,3153154.31333166,1727731.8469744,active,72,Hwy 224 & Clayton St,SW,2003,2003/05/01 00:00:00+00,82,,0,K,Welby,,80229,0,Adams,F,North,,,W,,,State Hwy 224,Clayton St,,,,,0,Hwy 224 & Clayton St (Stop No. 14467)
-11685335.7368,4840595.4464,7924240,14468,-104.9711468,39.82534678,3148543.40239,1725946.81926,active,72,Hwy 224 & Lafayette St,SW,2010,2010/03/17 00:00:00+00,76,,0,K,Welby,,80229,0,Adams,F,North,,,W,,JANUARY 2010,State Hwy 224,Lafayette St,,,,,0,Hwy 224 & Lafayette St (Stop No. 14468)
-11685289.8952,4840593.738,7924241,14469,-104.970735,39.825335,3148659.09235079,1725943.20184773,active,72,Hwy 224 & Lafayette St,NE,2003,2003/05/01 00:00:00+00,10,,0,K,Welby,,80229,0,Adams,F,North,,,NE,,,State Hwy 224,Lafayette St,,,,,0,Hwy 224 & Lafayette St (Stop No. 14469)
-11692896.9122,4833555.8474,7924242,11171,-105.03907,39.776763,3129555.21836401,1708145.14323738,active,44,W 44th Ave & Perry St,W,2002,2002/03/01 00:00:00+00,50,,0,C,Denver,,80212,0,Denver,N,West,,,NE,,AT PROPERTY LINE,W 44th Av,Perry St,,,,,0,W 44th Ave & Perry St (Stop No. 11171)
-11682035.7349,4824095.7033,7924243,18513,-104.9415024,39.71141974,3157124.90157,1684496.89649,active,"3L, 3, 83",Alameda Ave & S Harrison St,E,2008,2008/09/29 00:00:00+00,25,,999,A,Denver,,80209,164,Denver,N,East,,,SW,,,E Alameda Av,S Harrison St,,,,Alameda - Colorado,0,Alameda Ave & S Harrison St (Stop No. 18513)
-11684432.2878,4846526.7444,7924244,18517,-104.963031,39.866255,3150734.84634348,1740862.13420016,active,93L,Eppinger Blvd & Race St {1203},W,2002,2002/03/01 00:00:00+00,120,,0,K,Thornton,,80229,0,Adams,F,North,,,NW,,,Eppinger Blvd,Race St,,,,,0,Eppinger Blvd & Race St {1203} (Stop No. 18517)
-11685225.7758,4846307.3128,7924245,18519,-104.970159,39.864742,3148737.15260044,1740299.22927802,active,93L,Eppinger Blvd & Nagel Dr {1203},SW,2002,2002/03/01 00:00:00+00,125,,0,K,Thornton,,80229,0,Adams,F,North,,,NW,,,Eppinger Blvd,Nagel Dr,,,,,0,Eppinger Blvd & Nagel Dr {1203} (Stop No. 18519)
-11685140.1695,4846336.3206,7924246,18524,-104.96939,39.864942,3148952.59855966,1740373.34531053,active,93L,Eppinger Blvd & Nagel Dr {1203},NE,2002,2002/03/01 00:00:00+00,100,,0,K,Thornton,,80229,0,Adams,F,North,,,NE,,,Eppinger Blvd,Nagel Dr,,,,,0,Eppinger Blvd & Nagel Dr {1203} (Stop No. 18524)
-11684745.3213,4846505.2822,7924247,18525,-104.965843,39.866107,3149945.80401837,1740803.56714437,active,93L,Eppinger Blvd & Myrna Pl {1203},NE,2002,2002/03/01 00:00:00+00,140,,0,K,Thornton,,80229,0,Adams,F,North,,,NE,,,Eppinger Blvd,Myrna Pl,,,,,0,Eppinger Blvd & Myrna Pl {1203} (Stop No. 18525)
-11696701.9208,4805209.8682,7924248,24906,-105.073251,39.580786,3120283.25521803,1636712.17152645,active,77,W Ken Caryl Ave & S Pierce St Farside {1303},W,2002,2002/03/01 00:00:00+00,75,,0,N,Columbine,ROW,80128,0,Jefferson,F,West,http://gadget/busstops/shelterphotos/24906.jpg,,NW,,,W Ken Caryl Av,S Pierce St,,,,,0,W Ken Caryl Ave & S Pierce St Farside {1303} (Stop No. 24906)
-11697733.1871,4812975.7991,7924249,22530,-105.082515,39.634533,3117582.15933014,1656277.30074225,active,"76, 35",S Wadsworth Blvd & W Stanford Ave,NE,2002,2002/03/01 00:00:00+00,200,,0,N,Denver,CNTY_DNVR,80123,0,Denver,N,West,,,SE,,,S Wadsworth Blvd,W Stanford Ave,,,,,0,S Wadsworth Blvd & W Stanford Ave (Stop No. 22530)
